date,open_price,highest_price,lowest_price,close_price,volume,symbol,is_quarter,is_annual
2020-03-04,118.33,120.19,114.7,119.85,25788150,JPM,False,False
2020-03-03,120.97,122.95,116.24,116.96,32534974,JPM,False,False
2020-03-02,116.63,121.58,114.46,121.52,27348026,JPM,False,False
2020-02-28,117.52,118.49,112.66,116.11,45930484,JPM,False,False
2020-02-27,122.91,125.62,121.3,121.37,22990139,JPM,False,False
2020-02-26,126.93,128.95,126.34,126.64,24825561,JPM,False,False
2020-02-25,131.0,132.23,125.59,126.26,20788110,JPM,False,False
2020-02-24,131.44,133.2,130.8,132.16,13609518,JPM,False,False
2020-02-21,136.55,136.92,134.92,135.81,9771933,JPM,False,False
2020-02-20,137.17,138.36,136.53,137.49,7422767,JPM,False,False
2020-02-19,136.91,138.39,136.34,137.49,7070602,JPM,False,False
2020-02-18,137.34,137.71,135.05,135.64,8996386,JPM,False,False
2020-02-14,137.84,138.19,136.94,137.46,6627562,JPM,False,False
2020-02-13,137.75,138.34,136.4,137.88,7446249,JPM,False,False
2020-02-12,138.6,139.29,137.8,138.0,7948022,JPM,False,False
2020-02-11,138.26,138.82,137.78,138.0,6577580,JPM,False,False
2020-02-10,136.95,137.85,136.75,137.74,5958529,JPM,False,False
2020-02-07,136.73,137.67,136.3,137.17,6379266,JPM,False,False
2020-02-06,138.24,138.29,137.11,137.61,8992226,JPM,False,False
2020-02-05,136.57,137.73,136.01,137.59,10150018,JPM,False,False
2020-02-04,135.55,136.6,135.08,135.29,9156096,JPM,False,False
2020-02-03,132.66,134.24,132.66,133.37,10021004,JPM,False,False
2020-01-31,134.49,134.83,131.47,132.36,12776147,JPM,False,False
2020-01-30,132.69,136.13,132.69,135.89,9032548,JPM,False,False
2020-01-29,134.81,135.54,133.69,134.23,9324279,JPM,False,False
2020-01-28,132.84,134.97,132.48,134.43,13060214,JPM,False,False
2020-01-27,130.27,132.94,129.71,132.03,12854512,JPM,False,False
2020-01-24,136.37,136.43,132.32,133.15,15164604,JPM,False,False
2020-01-23,135.71,136.74,134.72,136.54,9344956,JPM,False,False
2020-01-22,137.24,137.4,136.38,136.68,7548317,JPM,False,False
2020-01-21,137.19,138.07,136.69,136.84,8472375,JPM,False,False
2020-01-17,137.54,138.29,137.32,138.2,14668600,JPM,False,False
2020-01-16,137.45,137.9,136.84,137.25,10471626,JPM,False,False
2020-01-15,137.85,138.6,136.15,136.72,16289273,JPM,False,False
2020-01-14,137.94,140.76,137.69,138.8,24905963,JPM,False,False
2020-01-13,136.19,137.2,135.76,137.2,12130754,JPM,False,False
2020-01-10,137.21,137.25,135.81,136.07,10190307,JPM,False,False
2020-01-09,138.05,138.23,137.04,137.44,9469028,JPM,False,False
2020-01-08,135.7,137.58,135.6,136.94,9695164,JPM,False,False
2020-01-07,137.28,137.86,135.82,135.88,10545115,JPM,False,False
2020-01-06,136.56,138.27,136.5,138.23,10238065,JPM,False,False
2020-01-03,137.5,139.23,137.08,138.34,10386627,JPM,False,False
2020-01-02,139.79,141.1,139.26,141.09,10802713,JPM,False,False
2019-12-31,138.51,139.48,138.29,139.4,7201567,JPM,True,True
2019-12-30,139.9,140.08,138.47,138.63,6962744,JPM,False,False
2019-12-27,139.3,139.77,138.67,139.14,7868174,JPM,False,False
2019-12-26,137.89,139.1,137.78,139.04,6770873,JPM,False,False
2019-12-24,137.33,137.63,137.06,137.58,3324291,JPM,False,False
2019-12-23,137.6,137.91,136.88,137.2,9738389,JPM,False,False
2019-12-20,138.02,138.88,136.9,137.24,29954604,JPM,False,False
2019-12-19,137.76,138.22,137.1,137.35,9350387,JPM,False,False
2019-12-18,138.15,139.02,137.72,138.04,10381310,JPM,False,False
2019-12-17,137.73,138.67,137.23,138.18,11546590,JPM,False,False
2019-12-16,138.38,138.84,137.32,137.34,11371373,JPM,False,False
2019-12-13,137.95,138.83,136.22,136.81,10589082,JPM,False,False
2019-12-12,134.49,138.47,134.21,138.02,13716565,JPM,False,False
2019-12-11,134.29,135.02,134.01,134.18,8414899,JPM,False,False
2019-12-10,133.25,134.77,132.88,134.5,7532859,JPM,False,False
2019-12-09,134.63,135.46,134.41,134.41,8497729,JPM,False,False
2019-12-06,134.69,135.78,134.65,135.04,10170616,JPM,False,False
2019-12-05,132.68,133.31,132.18,133.06,9587358,JPM,False,False
2019-12-04,130.38,132.47,129.99,132.34,10318220,JPM,False,False
2019-12-03,129.77,129.96,128.59,129.78,10648459,JPM,False,False
2019-12-02,132.31,132.74,131.35,131.47,8615615,JPM,False,False
2019-11-29,131.87,132.41,131.45,131.76,5712035,JPM,False,False
2019-11-27,132.29,132.43,131.65,132.06,6607522,JPM,False,False
2019-11-26,131.82,131.82,130.36,131.67,10494979,JPM,False,False
2019-11-25,131.25,132.07,130.87,131.49,10068496,JPM,False,False
2019-11-22,130.15,131.22,130.1,130.79,8166883,JPM,False,False
2019-11-21,130.0,130.72,129.39,129.93,7568586,JPM,False,False
2019-11-20,130.3,130.62,128.94,129.63,11782789,JPM,False,False
2019-11-19,130.99,131.25,130.18,130.58,8822987,JPM,False,False
2019-11-18,129.56,130.65,128.99,130.62,8749271,JPM,False,False
2019-11-15,129.23,129.53,128.4,129.53,10163564,JPM,False,False
2019-11-14,127.72,128.84,127.59,128.6,8483395,JPM,False,False
2019-11-13,128.13,128.82,127.42,128.48,8096654,JPM,False,False
